Open,High,Low,Close,Volume,Symbol
15.3053,15.3253,14.8467,14.9234,1018174273.3757,AAPL
15.1927,15.6462,15.1279,15.5436,802724289.21812,AAPL
15.6732,15.6872,15.4189,15.4399,526566805.28554,AAPL
15.3113,15.4259,15.2465,15.3571,549983601.32281,AAPL
15.4967,15.5974,15.2545,15.5037,535637096.4835,AAPL
15.6274,15.8178,15.5037,15.7868,997419671.90848,AAPL
14.1289,14.3034,13.8279,13.8367,1697836273.7384,AAPL
13.8737,14.0123,13.3602,13.5108,1404198935.6438,AAPL
13.448,13.9205,13.3872,13.8159,912547405.56383,AAPL
14.082,14.1359,13.8867,14.0741,663744661.71429,AAPL
14.0352,14.2096,13.9594,14.0312,484868381.94346,AAPL
14.0342,14.106,13.9734,13.9893,371128138.85612,AAPL
14.101,14.113,13.77,13.9325,627102808.08988,AAPL
13.9415,14.0033,13.5766,13.5856,554506699.78719,AAPL
13.6384,14.12,13.5836,14.0611,666359597.57349,AAPL
14.0192,14.3263,13.9016,14.0462,689743186.63037,AAPL
14.3114,14.5197,14.0292,14.4639,812182091.81442,AAPL
14.6423,14.7919,14.4649,14.6733,731600571.36427,AAPL
14.7191,14.9794,14.6204,14.8278,597818789.18856,AAPL
14.8138,14.9016,14.4499,14.4549,702961136.60369,AAPL
14.434,14.6313,14.3104,14.428,549072353.2735,AAPL
14.3502,14.5705,14.3343,14.415,410838576.85699,AAPL
14.4848,14.5247,14.2096,14.2166,452940320.67183,AAPL
14.2446,14.2954,14.0212,14.2116,503584614.85722,AAPL
14.1398,14.1398,13.8657,13.8667,550316505.66445,AAPL
13.7779,13.8767,13.6793,13.7799,516487479.67596,AAPL
13.8797,13.9515,13.7959,13.9265,381987285.85461,AAPL
14.0212,14.0591,13.6723,13.6783,430169426.7833,AAPL
13.7112,13.9495,13.5208,13.8707,579198788.91234,AAPL
13.8537,13.9774,13.6115,13.7331,678806441.66123,AAPL
13.7171,13.8357,13.6364,13.6364,372712768.61781,AAPL
13.5318,13.5377,13.2835,13.2984,638191488.0841,AAPL
13.2157,13.2287,12.9435,12.9744,672731521.20155,AAPL
13.0203,13.445,12.9973,13.3184,737662465.21082,AAPL
13.424,13.448,13.112,13.1489,531914199.38227,AAPL
13.115,13.3453,13.0073,13.3014,541217151.08654,AAPL
13.2775,13.453,13.2406,13.3363,452617215.12774,AAPL
13.2745,13.5626,13.1339,13.5268,548246701.51726,AAPL
13.458,13.5586,13.2087,13.2356,538624098.77385,AAPL
13.2356,13.423,13.1399,13.2326,469150565.02844,AAPL
13.3712,13.427,13.2974,13.3612,351300675.75969,AAPL
13.5288,13.7221,13.5088,13.7062,744461464.54986,AAPL
13.6374,14.1329,13.6304,14.078,700805049.07406,AAPL
14.1966,14.2406,13.8557,14.0392,608986539.63115,AAPL
14.1319,14.1388,13.8887,13.9654,356833168.73072,AAPL
13.9095,14.1488,13.9056,13.9853,443067856.114,AAPL
14.0422,14.2754,13.9973,14.2694,456768104.72785,AAPL
14.3552,14.5177,14.2655,14.3203,579345324.51811,AAPL
14.3781,14.3911,14.2276,14.2466,340223923.03556,AAPL
14.101,14.112,13.9245,13.9654,383132040.98458,AAPL
13.8976,13.9584,13.6424,13.6743,512118494.86172,AAPL
13.6593,13.7072,13.2137,13.2506,450219909.06737,AAPL
13.2097,13.5367,13.1728,13.2775,612294767.74949,AAPL
13.3264,13.5098,13.2924,13.3443,419680143.51769,AAPL
13.4002,13.439,13.1369,13.2127,414427088.29969,AAPL
13.115,13.1279,12.9635,13.0741,442803207.33332,AAPL
13.1259,13.2067,13.0521,13.1679,347903190.21499,AAPL
13.1718,13.2376,13.0601,13.1907,354532135.4299,AAPL
13.2287,13.5028,13.1609,13.461,434408315.98478,AAPL
13.4002,13.5318,13.3204,13.418,379701757.704,AAPL
13.413,13.413,13.2556,13.2775,275871504.28605,AAPL
13.1917,13.2187,12.9595,12.9685,366656385.52915,AAPL
13.0223,13.1788,12.9923,13.1689,352902531.90576,AAPL
12.9824,12.9933,12.2985,12.4441,1092174122.3675,AAPL
12.5108,12.5368,12.0402,12.111,770006617.79054,AAPL
11.9844,12.3443,11.8967,12.0642,704144644.5787,AAPL
12.141,12.4251,12.0881,12.3155,496722054.23222,AAPL
12.4809,12.6155,12.3195,12.5477,763797192.30936,AAPL
12.1579,12.8289,12.125,12.5268,1121067343.878,AAPL
12.7032,12.789,12.5726,12.6155,443976587.51031,AAPL
12.6594,12.9355,12.6106,12.8897,883407606.22533,AAPL
12.9913,13.3962,12.9734,13.2865,739903833.07271,AAPL
13.442,13.7541,13.3473,13.6773,799012436.70279,AAPL
13.7291,13.7441,13.42,13.5726,586121884.6208,AAPL
13.6484,13.8587,13.6105,13.7631,487767726.67256,AAPL
13.9425,14.0013,13.8757,13.9016,417862177.19385,AAPL
14.078,14.2784,14.0342,14.2336,573865485.66502,AAPL
14.3642,14.3881,14.0162,14.1698,558887716.18876,AAPL
14.1818,14.3762,14.081,14.3283,546112635.95508,AAPL
14.2984,14.3981,14.1678,14.2056,457712151.51609,AAPL
14.2416,14.2954,14.0093,14.086,384369636.43627,AAPL
14.0402,14.2396,14.0392,14.1418,364018872.01267,AAPL
14.114,14.1558,13.7481,13.8029,513266653.34107,AAPL
13.6573,13.7142,13.1339,13.3353,851430269.1089,AAPL
13.1619,13.6145,13.0253,13.5148,692932550.28919,AAPL
13.6543,13.6853,13.4042,13.473,491498679.27005,AAPL
13.431,13.8637,13.3752,13.773,518065786.20911,AAPL
13.6244,13.8537,13.5028,13.6723,523931670.00113,AAPL
13.8089,13.9425,13.6264,13.7241,508970979.46086,AAPL
13.5576,13.8757,13.5526,13.7481,405571109.81351,AAPL
13.7092,13.8597,13.6932,13.8437,317228046.99012,AAPL
13.9903,14.0282,13.7092,13.7261,443125300.79975,AAPL
13.6823,13.9165,13.6643,13.8367,379732631.58958,AAPL
13.8597,14.1349,13.8229,14.0422,406084914.26125,AAPL
14.0721,14.2156,13.9784,13.9853,441250312.07429,AAPL
14.0162,14.0671,13.7601,14.0162,427433349.5406,AAPL
14.094,14.1319,13.9125,13.9724,341654242.54928,AAPL
13.8597,14.0162,13.7979,13.8417,333381638.0676,AAPL
13.8537,13.9016,13.4988,13.6344,478891466.51104,AAPL
13.5756,13.7829,13.459,13.7381,464731453.78279,AAPL
13.8299,13.9654,13.5836,13.6484,517078933.24992,AAPL
13.5516,13.768,13.4749,13.6065,328634326.78581,AAPL
13.6673,13.7201,13.42,13.441,304599757.13697,AAPL
13.451,13.5936,13.3323,13.5576,328420599.85536,AAPL
13.5407,13.5686,13.3244,13.3732,312259973.38369,AAPL
13.418,13.5506,13.3832,13.434,297934060.16223,AAPL
13.42,13.5248,13.3782,13.427,224012141.15068,AAPL
13.416,13.424,13.1539,13.1539,357138007.72737,AAPL
13.0393,13.2476,12.9106,12.9615,410437112.02712,AAPL
13.0133,13.0611,12.6902,12.8608,552627177.27477,AAPL
12.6684,12.7082,12.3773,12.5188,551904430.4461,AAPL
12.6155,12.6814,12.4021,12.5208,360915519.9097,AAPL
12.5607,12.5876,12.3045,12.3773,422428366.69543,AAPL
12.4151,12.4829,12.2387,12.2467,387367510.78789,AAPL
12.2417,12.5208,12.1639,12.4031,660588849.08207,AAPL
12.5228,12.8219,12.4769,12.7262,449187036.16437,AAPL
12.7492,13.112,12.7342,13.0133,539742330.24702,AAPL
13.0871,13.1529,12.9804,13.0851,276698760.92263,AAPL
13.0731,13.1639,12.9146,12.9794,314742142.50741,AAPL
13.0641,13.0921,12.771,12.9076,342446247.98914,AAPL
12.8628,13.1709,12.763,13.1339,404972954.86107,AAPL
13.0482,13.2097,13.0063,13.0841,322903069.38437,AAPL
13.1519,13.3164,13.0971,13.2865,374767546.06974,AAPL
13.2984,13.3652,13.1679,13.2635,321133949.59986,AAPL
13.2167,13.418,13.2097,13.2915,277874253.52336,AAPL
13.2635,13.3942,13.1907,13.3782,248384311.42225,AAPL
13.3622,13.442,13.3164,13.3822,228546654.3265,AAPL
13.4768,13.5228,13.3912,13.426,251415725.76693,AAPL
13.469,13.4958,13.1967,13.2147,308662809.62983,AAPL
13.3552,13.3642,13.2317,13.2566,238758361.50027,AAPL
13.2476,13.2775,13.0203,13.0283,422105390.54481,AAPL
13.6504,13.8259,13.5367,13.6982,679838344.61467,AAPL
13.7052,13.7251,13.5536,13.6364,263737477.45637,AAPL
13.5377,13.7142,13.5068,13.7142,229931047.18006,AAPL
13.7082,13.9933,13.6883,13.9255,285086624.90136,AAPL
13.9913,14.2176,13.9694,14.097,355264241.72012,AAPL
14.1488,14.2236,13.9764,14.0721,370616406.71012,AAPL
14.1688,14.2056,14.095,14.2026,236710364.6678,AAPL
14.2426,14.3931,14.2016,14.3841,314996261.26694,AAPL
14.4509,14.6363,14.3722,14.5995,365979609.49483,AAPL
14.5556,14.6743,14.3722,14.4679,384600771.30319,AAPL
